Episode,Timestep,X_Position,Y_Position,Rewards,Cumulative_Rewards,Motor1_Action,Motor2_Action,Motor3_Action,Motor4_Action,Motor5_Action,Motor6_Action,X_State,Y_State,Z_State,Y_Heading,Motor1_Pos,Motor2_Pos,Motor3_Pos,Motor4_Pos,Motor5_Pos,Motor6_Pos,Plate1,Plate2,Plate3,Plate4,Plate5,Plate6,Plate7
0,0,-2.4030873775482178,0.14588603377342224,-239.6392822265625,-239.6392822265625,0.06377090192899271,-0.627088945054296,0.9299711956978138,-0.61060004187187,-0.03178347600756326,0.04807746038715832,0.0,0.0,0.0,-0.037542694318524125,0.0019493177387914784,-0.0009746588693957392,-0.012670565302144277,-0.003898635477582846,0.0009746588693957392,-0.014619883040935644,1.8,1.8,1.8,1.8,1.8,1.8,1.8
0,1,-2.3989551067352295,0.14776498079299927,280.9619903564453,41.32270812988281,0.4477920174984438,-0.3836632036541956,-0.5298587103972552,0.6744318122181425,-0.6719907718501885,0.036221422822843685,-2.396392822265625,0.047516822814941406,-1.6074180603027344,0.07534574232407466,0.034113060428849984,-0.38693957115009747,0.5536062378167641,-0.37231968810916183,-0.015594541910331383,0.025341130604288553,1.8,1.8,1.8,1.8,1.8,1.8,1.8
0,2,-2.4159207344055176,0.24390847980976105,-210.97898483276367,-169.65627670288086,0.6612481476509104,0.13862572751907076,0.14580847383934437,0.5332914920018803,0.779080589268649,0.26683641717011986,0.4132270812988281,-0.10101050138473511,0.18789470195770264,-0.12364032711105143,0.26900584795321647,-0.23099415204678364,-0.267056530214425,0.4113060428849902,-0.41033138401559455,0.015594541910331383,1.8,1.8,1.8,1.8,1.8,1.8,1.8
0,3,-2.4501266479492188,0.28034520149230957,-172.40285873413086,-342.0591354370117,0.9677091264548594,0.1040050270548587,-0.1858745659211971,0.7343161508355074,0.5908787287924278,-0.6904915980793,-1.6965627670288086,0.12263283133506775,9.614349901676178,-0.4565531625981993,0.39181286549707606,0.06140350877192979,0.04580896686159841,0.29239766081871355,0.29337231968810906,0.1442495126705654,1.8,1.8,1.8,1.8,1.8,1.8,1.8
0,4,-2.394867420196533,0.12597909569740295,894.6514129638672,552.5922775268555,0.7178553546524804,-0.48355235019387455,-0.6426853066107081,-0.19984963816082035,0.3611206972808223,-0.5837700049174159,-3.420591354370117,0.08417591452598572,3.6436721682548523,-0.675102695597957,0.5847953216374269,0.059454191033138315,-0.115009746588694,0.4434697855750487,0.364522417153996,-0.4200779727095516,1.8,1.8,1.8,1.8,1.8,1.8,1.8
0,5,-2.3893001079559326,0.07864066958427429,-496.9191551208496,55.67312240600586,0.4529468348166883,-0.17445440686398062,0.4538579616541343,0.6999949871079869,-0.32742170349580935,-0.18702521611439216,5.525922775268555,-0.18495246767997742,-15.436610579490662,-0.1520327356094677,0.4337231968810915,-0.2777777777777778,-0.35964912280701755,-0.059454191033138426,0.232943469785575,-0.3586744639376218,1.8,1.8,1.8,1.8,1.8,1.8,1.8
0,6,-2.4147417545318604,0.1970456838607788,-310.0895881652832,-254.41646575927734,0.7344865415981421,-0.1595130538593108,0.8254575143637357,0.5559336255194607,-0.43015057698890957,0.9580536053589088,0.5567312240600586,-0.00807642936706543,-4.733842611312866,-0.00545124081740839,0.269980506822612,-0.13157894736842102,0.20370370370370372,0.3762183235867447,-0.2241715399610137,-0.13157894736842102,1.8,1.8,1.8,1.8,1.8,1.8,1.8
0,7,-2.414740800857544,0.19709298014640808,254.4260025024414,0.0095367431640625,-0.8615664063729573,-0.2923227110585347,-0.09335133925609074,0.31511175138650693,0.8231751746073368,0.8347565987816954,-2.5441646575927734,0.06428509950637817,11.840501427650452,-0.4435331315279511,0.4434697855750487,-0.11208576998050679,0.4766081871345029,0.33040935672514626,-0.2699805068226121,0.5721247563352827,1.8,1.8,1.8,1.8,1.8,1.8,1.8
0,8,-2.4072675704956055,0.14948220551013947,74.7227668762207,74.73230361938477,0.026056895668566282,0.9286114064427222,-0.6503725762605688,-0.19177363323797025,0.060263947992557965,0.797826362603973,9.5367431640625e-05,0.0026687979698181152,0.004729628562927246,-0.44368270056757275,-0.44249512670565305,-0.17056530214424948,-0.0536062378167641,0.1871345029239766,0.4649122807017543,0.503898635477583,1.8,1.8,1.8,1.8,1.8,1.8,1.8
0,9,-2.4279892444610596,0.08966086804866791,-281.9490432739258,-207.21673965454102,-0.9941317127091625,-0.712269714804455,0.9085090169269723,-0.2090904726944225,0.2857763215564977,-0.2198784891994212,0.7473230361938477,-0.04098713397979736,-4.761077463626862,-0.1886135436577667,0.014619883040935644,0.5487329434697856,-0.40253411306042886,-0.11403508771929827,0.03606237816764124,0.4844054580896686,1.8,1.8,1.8,1.8,1.8,1.8,1.8
0,10,-2.389838695526123,0.13627730309963226,588.7222290039062,381.50548934936523,-0.3790224930443804,0.9171285214602141,0.041075084948420715,-0.4314229711256703,-0.13530510992479483,0.30594131722523743,-2.07216739654541,0.07338821887969971,-5.982133746147156,0.5487969960171365,-0.6101364522417154,-0.317738791423002,0.45126705653021437,-0.1306042884990254,0.168615984405458,-0.13742690058479534,1.8,1.8,1.8,1.8,1.8,1.8,1.8
0,11,-2.418400526046753,0.1352578103542328,-667.1237945556641,-285.6183052062988,-0.42702357451098316,-0.9894006692243185,0.9262715085140127,0.45528236565102853,-0.469378772910537,0.3689122748195728,3.8150548934936523,-0.010583549737930298,4.6616435050964355,0.03246677141688843,-0.24171539961013644,0.38109161793372315,0.014619883040935644,-0.2514619883040936,-0.06822612085769986,0.18615984405458086,1.8,1.8,1.8,1.8,1.8,1.8,1.8
0,12,-2.4133243560791016,0.08154681324958801,336.3800048828125,50.76169967651367,-0.7721619086648643,-0.24717700110773477,0.2986317927159676,-0.4907216710525313,0.4269230672444182,-0.2696598680498088,-2.8561830520629883,0.05222633481025696,-0.10194927453994751,0.15797286925320786,-0.25536062378167645,-0.38888888888888884,0.5623781676413255,0.26315789473684204,-0.2914230019493177,0.21832358674463936,1.8,1.8,1.8,1.8,1.8,1.8,1.8
0,13,-2.399090051651001,0.14213156700134277,91.58134460449219,142.34304428100586,-0.30826415260014994,0.23070299182722076,0.588987634125242,-0.8661707822383005,-0.06420141127498358,0.4594136560771105,0.5076169967651367,-0.04086196422576904,-5.3710997104644775,0.4395016585169589,-0.4756335282651072,-0.15399610136452246,0.18031189083820665,-0.3001949317738791,0.25828460038986356,-0.16666666666666663,1.8,1.8,1.8,1.8,1.8,1.8,1.8
